"InstrLevel","AfAmF","AfAmM","AIANF","AIANM","AsianF","AsianM","HispF","HispM","NHOPIF","NHOPIM","WhF","WhM","MultF","MultM","NRAF","NRAM","UnkF","UnkM","AllF","AllM","GenderNoneTotal","AllTotal","SortNum",
"Undeclared/Non-degree Seeking","3","0","0","0","0","0","3","0","0","0","15","1","1","0","15","9","3","0","40","10","0","50","3",
"Total","134","12","1","0","14","12","129","39","2","0","317","95","11","5","118","103","28","7","754","273","0","1,027","4",
"Lincoln College of Technology","","","","","","","","","","","","","","","","",
"Undergraduate","94","110","2","2","2","12","129","276","0","0","11","59","4","14","0","0","0","4","242","477","0","719","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","94","110","2","2","2","12","129","276","0","0","11","59","4","14","0","0","0","4","242","477","0","719","4",
"Midstate College","","","","","","","","","","","","","","","","",
"Undergraduate","64","13","0","0","1","0","4","2","0","0","126","43","6","6","2","2","4","1","207","67","0","274","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","1","0","5","1","0","6","3",
"Total","64","13","0","0","1","0","4","2","0","0","130","44","6","6","2","2","5","1","212","68","0","280","4",
"Midwestern Career College","","","","","","","","","","","","","","","","",
"Undergraduate","47","8","0","0","5","4","20","4","0","0","31","6","4","0","3","0","17","3","127","25","0","152","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","47","8","0","0","5","4","20","4","0","0","31","6","4","0","3","0","17","3","127","25","0","152","4",
"Northwestern College-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","9","1","0","0","2","1","8","2","0","0","14","0","0","0","0","0","4","2","37","6","0","43","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","9","1","0","0","2","1","8","2","0","0","14","0","0","0","0","0","4","2","37","6","0","43","4",
"Northwestern College-Southwest","","","","","","","","","","","","","","","","",
"Undergraduate","315","21","3","0","10","4","130","9","0","0","106","15","0","0","0","0","54","8","618","57","0","675","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3",
"Total","316","21","3","0","10","4","130","9","0","0","106","15","0","0","0","0","54","8","619","57","0","676","4",
"Taylor Business Institute","","","","","","","","","","","","","","","","",
"Undergraduate","13","7","0","0","0","1","0","0","0","0","1","0","0","0","22","48","0","0","36","56","0","92","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","13","7","0","0","0","1","0","0","0","0","1","0","0","0","22","48","0","0","36","56","0","92","4",
"The Illinois Institute of Art-Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","37","40","1","0","5","1","19","24","0","1","29","16","1","0","4","0","15","8","111","90","1","202","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","37","40","1","0","5","1","19","24","0","1","29","16","1","0","4","0","15","8","111","90","1","202","4",
"The Illinois Institute of Art-Schaumburg","","","","","","","","","","","","","","","","",
"Undergraduate","4","5","0","0","2","1","13","15","0","0","22","21","0","0","0","1","4","1","45","44","1","90","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","4","5","0","0","2","1","13","15","0","0","22","21","0","0","0","1","4","1","45","44","1","90","4",
"Vatterott College","","","","","","","","","","","","","","","","",
"Undergraduate","53","28","1","0","0","0","1","2","0","0","102","85","10","6","0","0","7","5","174","126","0","300","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","53","28","1","0","0","0","1","2","0","0","102","85","10","6","0","0","7","5","174","126","0","300","4",
"Worsham College of Mortuary Science","","","","","","","","","","","","","","","","",
"Undergraduate","10","5","0","0","1","0","1","1","0","0","43","32","0","0","0","0","0","0","55","38","0","93","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","10","5","0","0","1","0","1","1","0","0","43","32","0","0","0","0","0","0","55","38","0","93","4",
" Total Enrollment at Independent For-Profit Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","6,776","2,277","158","67","1,185","586","3,451","1,628","93","41","14,530","4,560","515","237","261","200","5,036","1,432","32,005","11,028","2","43,035","11",
"Graduate","2,776","650","44","11","772","268","1,209","332","46","21","6,811","1,536","139","43","120","100","1,664","388","13,581","3,349","0","16,930","12",
"Undeclared/Non-degree Seeking","55","11","1","0","16","11","75","48","4","0","143","59","3","1","17","11","81","56","395","197","1","593","13",
"Sector Total","9,607","2,938","203","78","1,973","865","4,735","2,008","143","62","21,484","6,155","657","281","398","311","6,781","1,876","45,981","14,574","3","60,558","14",
" Out-of-State Institutions:","","","","","","","","","","","","","","","","",
"Calumet College of Saint Joseph (IN)","","","","","","","","","","","","","","","","",
"Undergraduate","15","28","0","0","0","0","6","29","0","0","6","44","0","0","0","0","0","0","27","101","1","129","1",
"Graduate","20","21","0","0","0","1","5","28","0","0","9","36","0","0","0","0","0","0","34","86","1","121","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","35","49","0","0","0","1","11","57","0","0","15","80","0","0","0","0","0","0","61","187","2","250","4",
"Columbia College (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","86","57","6","1","8","8","121","54","0","0","262","174","7","16","0","0","25","14","515","324","0","839","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","86","57","6","1","8","8","121","54","0","0","262","174","7","16","0","0","25","14","515","324","0","839","4",
"Franklin University (OH)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","4",
"Lindenwood University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","137","145","4","1","4","6","34","53","2","3","290","252","0","0","79","178","225","194","775","832","0","1,607","1",
"Graduate","79","16","0","0","2","0","5","4","0","0","92","51","0","0","1","1","32","20","211","92","0","303","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","2","3",
"Total","216","161","4","1","6","6","39","57","2","3","383","303","0","0","80","179","257","215","987","925","0","1,912","4",
"Maryville University of St. Louis","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","1","0","0","0","0","2","1","0","0","6","3","0","0","0","0","0","1","9","6","0","15","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","1","1","0","0","0","0","2","1","0","0","6","3","0","0","0","0","0","1","9","6","0","15","4",
"Midwest College of Oriental Medicine (WI)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","1","1","1","1","0","0","10","6","1","0","0","0","0","0","13","8","0","21","1",
"Graduate","6","1","0","0","5","1","8","1","1","0","22","8","5","0","0","0","1","0","48","11","0","59","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","6","1","0","0","6","2","9","2","1","0","32","14","6","0","0","0","1","0","61","19","0","80","4",
"Missouri Baptist University (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","4","2","1","0","0","0","0","1","0","0","40","21","0","0","0","0","6","4","51","28","0","79","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","1","4","0","5","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","4","2","1","0","0","0","0","1","0","0","41","24","0","0","0","0","6","5","52","32","0","84","4",
"New Leaders","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","7","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","11","0","0","11","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","7","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","11","0","0","11","4",
"Pacific College of Oriental Medicine (CA)","","","","","","","","","","","","","","","","",
"Undergraduate","3","2","0","0","2","0","0","0","0","0","2","2","0","0","0","0","4","0","11","4","0","15","1",
"Graduate","10","2","1","0","9","2","8","3","1","0","66","13","0","0","0","0","21","8","116","28","1","145","2",
"Undeclared/Non-degree Seeking","1","5","0","0","1","0","0","0","0","0","5","1","0","0","0","0","4","3","11","9","1","21","3",
"Total","14","9","1","0","12","2","8","3","1","0","73","16","0","0","0","0","29","11","138","41","2","181","4",
"Rasmussen College (MN)","","","","","","","","","","","","","","","","",
"Undergraduate","592","56","21","0","56","11","8","6","9","3","880","83","0","0","0","0","459","35","2,025","194","0","2,219","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","592","56","21","0","56","11","8","6","9","3","880","83","0","0","0","0","459","35","2,025","194","0","2,219","4",
"Relay Graduate School of Education","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","7","6","0","0","7","2","18","11","0","0","33","12","7","2","0","0","17","11","89","44","4","137","3",
"Total","7","6","0","0","7","2","18","11","0","0","33","12","7","2","0","0","17","11","89","44","4","137","4",
"SAE Institute of Technology","","","","","","","","","","","","","","","","",
"Undergraduate","10","31","0","0","0","1","0","16","0","0","3","16","1","0","0","0","0","0","14","64","0","78","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","10","31","0","0","0","1","0","16","0","0","3","16","1","0","0","0","0","0","14","64","0","78","4",
"Stautzenberger College-Rockford Career College","","","","","","","","","","","","","","","","",
"Undergraduate","8","1","1","0","2","1","25","2","0","0","158","23","2","0","0","0","0","0","196","27","0","223","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","8","1","1","0","2","1","25","2","0","0","158","23","2","0","0","0","0","0","196","27","0","223","4",
"Strayer University","","","","","","","","","","","","","","","","",
"Undergraduate","114","30","1","0","1","0","9","5","0","0","35","16","6","4","0","0","32","17","198","72","0","270","1",
"Graduate","30","7","1","0","3","2","3","4","0","0","14","13","2","0","0","0","13","12","66","38","0","104","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","3",
"Total","144","37","2","0","4","2","12","9","0","0","49","29","8","4","0","0","45","30","264","111","0","375","4",
"The Chicago School of Professional Psychology","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","151","40","0","0","45","16","120","28","1","0","459","128","34","9","55","11","43","10","908","242","1","1,151","2",
"Undeclared/Non-degree Seeking","9","1","0","0","6","0","22","2","1","0","59","14","3","0","1","0","2","0","103","17","0","120","3",
"Total","160","41","0","0","51","16","142","30","2","0","518","142","37","9","56","11","45","10","1,011","259","1","1,271","4",
"University of Notre Dame (IN)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","1","7","0","0","3","5","0","3","0","1","13","44","1","6","0","0","2","2","20","68","0","88","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","1","7","0","0","3","5","0","3","0","1","13","44","1","6","0","0","2","2","20","68","0","88","4",
"Upper Iowa University (IA)","","","","","","","","","","","","","","","","",
"Undergraduate","14","4","0","0","0","0","10","1","0","0","51","11","3","0","1","0","2","1","81","17","0","98","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","14","4","0","0","0","0","10","1","0","0","51","11","3","0","1","0","2","1","81","17","0","98","4",
"Visible Music College","","","","","","","","","","","","","","","","",
"Undergraduate","0","4","0","0","0","0","0","2","0","0","5","6","0","0","0","2","0","0","5","14","0","19","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","0","4","0","0","0","0","0","2","0","0","5","6","0","0","0","2","0","0","5","14","0","19","4",
"Westminster College (MO)","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","3","6","0","9","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Undeclared/Non-degree Seeking","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",
"Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","3","6","0","9","4",
" Total Enrollment at Out-of-State Institutions","","","","","","","","","","","","","","","","",
"Undergraduate","983","360","34","2","74","28","214","170","11","6","1,742","654","20","20","80","180","757","271","3,915","1,691","1","5,607","11",
"Graduate","305","95","2","0","67","27","152","72","3","1","684","299","43","15","56","12","112","54","1,424","575","3","2,002","12",
"Undeclared/Non-degree Seeking","17","12","0","0","14","2","40","13","1","0","98","27","10","2","1","0","23","16","204","72","5","281","13",
"Sector Total","1,305","467","36","2","155","57","406","255","15","7","2,524","980","73","37","137","192","892","341","5,543","2,338","9","7,890","14",
" Total Enrollment All Sectors Combined","","","","","","","","","","","","","","","","",
"Undergraduate","44,025","25,898","761","553","16,854","16,228","60,707","45,084","365","361","160,625","131,627","7,985","6,577","6,816","8,648","21,119","14,871","319,257","249,847","53","569,157","101",
"Graduate","9,417","3,615","150","73","5,881","4,741","6,610","3,775","121","55","39,901","24,060","1,409","889","9,448","13,261","8,791","5,656","81,728","56,125","111","137,964","102",
"Undeclared/Non-degree Seeking","1,063","556","14","11","477","422","1,450","926","10","7","5,365","2,997","231","164","746","983","2,664","2,174","12,020","8,240","57","20,317","103",
"Grand Total","54,505","30,069","925","637","23,212","21,391","68,767","49,785","496","423","205,891","158,684","9,625","7,630","17,010","22,892","32,574","22,701","413,005","314,212","221","727,438","104",
